Shimmer_B640_Timestamp_FormattedUnix_CAL,Shimmer_B640_PPG_A13_CAL
yyyy/mm/dd hh:mm:ss.000,mV
52:49.0,1848.351648
52:49.0,1811.721612
52:49.0,1774.358974
52:49.0,1736.996337
52:49.0,1702.564103
52:49.0,1668.864469
52:49.0,1641.025641
52:49.0,1619.047619
52:49.0,1602.197802
52:49.1,1587.545788
52:49.1,1576.556777
52:49.1,1570.695971
52:49.1,1567.032967
52:49.1,1563.369963
52:49.1,1561.172161
52:49.1,1558.974359
52:49.1,1557.509158
52:49.1,1556.043956
52:49.1,1557.509158
52:49.1,1561.172161
52:49.1,1564.835165
52:49.1,1565.567766
52:49.2,1564.102564
52:49.2,1557.509158
52:49.2,1548.717949
52:49.2,1536.996337
52:49.2,1524.542125
52:49.2,1509.89011
52:49.2,1494.505495
52:49.2,1478.388278
52:49.2,1462.271062
52:49.2,1445.421245
52:49.2,1429.304029
52:49.2,1412.454212
52:49.3,1397.069597
52:49.3,1382.417582
52:49.3,1372.893773
52:49.3,1366.300366
52:49.3,1363.369963
52:49.3,1359.70696
52:49.3,1359.70696
52:49.3,1359.70696
52:49.3,1360.43956
52:49.3,1359.70696
52:49.3,1358.974359
52:49.3,1356.043956
52:49.3,1353.113553
52:49.4,1349.450549
52:49.4,1347.985348
52:49.4,1345.054945
52:49.4,1345.054945
52:49.4,1347.252747
52:49.4,1353.113553
52:49.4,1358.241758
52:49.4,1364.835165
52:49.4,1372.161172
52:49.4,1377.289377
52:49.4,1379.487179
52:49.4,1380.952381
52:49.4,1378.754579
52:49.5,1376.556777
52:49.5,1373.626374
52:49.5,1371.428571
52:49.5,1367.032967
52:49.5,1361.172161
52:49.5,1352.380952
52:49.5,1342.857143
52:49.5,1331.135531
52:49.5,1320.14652
52:49.5,1308.424908
52:49.5,1298.168498
52:49.5,1290.10989
52:49.5,1285.714286
52:49.6,1284.981685
52:49.6,1287.179487
52:49.6,1290.842491
52:49.6,1293.772894
52:49.6,1296.703297
52:49.6,1298.901099
52:49.6,1298.901099
52:49.6,1303.296703
52:49.6,1310.622711
52:49.6,1321.611722
52:49.6,1338.461538
52:49.6,1366.300366
52:49.6,1404.395604
52:49.7,1453.479853
52:49.7,1513.553114
52:49.7,1582.417582
52:49.7,1653.479853
52:49.7,1725.274725
52:49.7,1795.604396
52:49.7,1862.271062
52:49.7,1920.879121
52:49.7,1972.893773
52:49.7,2012.454212
52:49.7,2046.153846
52:49.7,2069.59707
52:49.8,2087.179487
52:49.8,2095.238095
52:49.8,2098.168498
52:49.8,2093.772894
52:49.8,2083.516484
52:49.8,2068.864469
52:49.8,2048.351648
52:49.8,2020.512821
52:49.8,1986.813187
52:49.8,1947.985348
52:49.8,1907.692308
52:49.8,1865.934066
52:49.8,1824.175824
52:49.9,1783.882784
52:49.9,1745.787546
52:49.9,1710.622711
52:49.9,1679.85348
52:49.9,1652.747253
52:49.9,1630.769231
52:49.9,1610.25641
52:49.9,1592.673993
52:49.9,1575.824176
52:49.9,1562.637363
52:49.9,1547.985348
52:49.9,1532.600733
52:49.9,1517.216117
52:50.0,1500.3663
52:50.0,1484.981685
52:50.0,1472.527473
52:50.0,1458.608059
52:50.0,1443.223443
52:50.0,1428.571429
52:50.0,1414.652015
52:50.0,1402.930403
52:50.0,1391.941392
52:50.0,1381.684982
52:50.0,1373.626374
52:50.0,1367.032967
52:50.0,1360.43956
52:50.1,1353.846154
52:50.1,1346.520147
52:50.1,1341.391941
52:50.1,1337.728938
52:50.1,1334.065934
52:50.1,1331.868132
52:50.1,1328.205128
52:50.1,1326.739927
52:50.1,1326.007326
52:50.1,1327.472527
52:50.1,1330.40293
52:50.1,1334.065934
52:50.2,1336.263736
52:50.2,1338.461538
52:50.2,1337.728938
52:50.2,1338.461538
52:50.2,1336.996337
52:50.2,1334.065934
52:50.2,1332.600733
52:50.2,1332.600733
52:50.2,1329.67033
52:50.2,1325.274725
52:50.2,1318.681319
52:50.2,1311.355311
52:50.2,1303.296703
52:50.3,1295.970696
52:50.3,1287.912088
52:50.3,1282.051282
52:50.3,1276.190476
52:50.3,1273.992674
52:50.3,1271.794872
52:50.3,1271.062271
52:50.3,1269.59707
52:50.3,1270.32967
52:50.3,1272.527473
52:50.3,1277.655678
52:50.3,1282.783883
52:50.3,1287.912088
52:50.4,1294.505495
52:50.4,1300.3663
52:50.4,1304.029304
52:50.4,1305.494505
52:50.4,1306.959707
52:50.4,1306.959707
52:50.4,1304.761905
52:50.4,1299.6337
52:50.4,1293.040293
52:50.4,1287.179487
52:50.4,1281.318681
52:50.4,1277.655678
52:50.4,1274.725275
52:50.5,1274.725275
52:50.5,1275.457875
52:50.5,1276.190476
52:50.5,1280.586081
52:50.5,1293.040293
52:50.5,1312.820513
52:50.5,1343.589744
52:50.5,1386.080586
52:50.5,1439.56044
52:50.5,1498.901099
52:50.5,1564.102564
52:50.5,1630.769231
52:50.5,1698.901099
52:50.6,1762.637363
52:50.6,1821.978022
52:50.6,1876.190476
52:50.6,1923.809524
52:50.6,1962.637363
52:50.6,1994.871795
52:50.6,2020.512821
52:50.6,2040.29304
52:50.6,2052.014652
52:50.6,2055.677656
52:50.6,2057.875458
52:50.6,2057.875458
52:50.6,2052.014652
52:50.7,2042.490842
52:50.7,2024.175824
52:50.7,1997.069597
52:50.7,1961.172161
52:50.7,1921.611722
52:50.7,1880.586081
52:50.7,1838.827839
52:50.7,1797.069597
52:50.7,1757.509158
52:50.7,1717.948718
52:50.7,1682.783883
52:50.7,1649.084249
52:50.8,1618.315018
52:50.8,1593.406593
52:50.8,1572.161172
52:50.8,1552.380952
52:50.8,1534.798535
52:50.8,1518.681319
52:50.8,1506.227106
52:50.8,1494.505495
52:50.8,1484.249084
52:50.8,1474.725275
52:50.8,1465.934066
52:50.8,1457.875458
52:50.8,1449.81685
52:50.9,1442.490842
52:50.9,1434.432234
52:50.9,1426.373626
52:50.9,1418.315018
52:50.9,1409.52381
52:50.9,1401.465201
52:50.9,1391.941392
52:50.9,1383.150183
52:50.9,1375.824176
52:50.9,1369.230769
52:50.9,1361.904762
52:50.9,1356.043956
52:50.9,1348.717949
52:51.0,1340.659341
52:51.0,1329.67033
52:51.0,1319.413919
52:51.0,1309.89011
52:51.0,1302.564103
52:51.0,1295.970696
52:51.0,1290.10989
52:51.0,1286.446886
52:51.0,1284.249084
52:51.0,1283.516484
52:51.0,1285.714286
52:51.0,1287.912088
52:51.0,1287.912088
52:51.1,1286.446886
52:51.1,1284.981685
52:51.1,1281.318681
52:51.1,1278.388278
52:51.1,1274.725275
52:51.1,1270.32967
52:51.1,1264.468864
52:51.1,1259.340659
52:51.1,1254.945055
52:51.1,1252.014652
52:51.1,1249.084249
52:51.1,1250.549451
52:51.1,1253.479853
52:51.2,1256.410256
52:51.2,1258.608059
52:51.2,1261.538462
52:51.2,1262.271062
52:51.2,1263.736264
52:51.2,1265.201465
52:51.2,1267.399267
52:51.2,1268.864469
52:51.2,1269.59707
52:51.2,1268.864469
52:51.2,1267.399267
52:51.2,1265.934066
52:51.3,1265.934066
52:51.3,1262.271062
52:51.3,1259.340659
52:51.3,1255.677656
52:51.3,1249.81685
52:51.3,1244.688645
52:51.3,1239.56044
52:51.3,1238.095238
52:51.3,1241.025641
52:51.3,1252.747253
52:51.3,1277.655678
52:51.3,1317.216117
52:51.3,1371.428571
52:51.4,1438.827839
52:51.4,1517.948718
52:51.4,1604.395604
52:51.4,1693.772894
52:51.4,1782.417582
52:51.4,1868.131868
52:51.4,1944.322344
52:51.4,2009.52381
52:51.4,2064.468864
52:51.4,2109.157509
52:51.4,2144.322344
52:51.4,2168.498168
52:51.4,2185.347985
52:51.5,2194.871795
52:51.5,2197.802198
52:51.5,2194.139194
52:51.5,2183.882784
52:51.5,2167.032967
52:51.5,2139.92674
52:51.5,2107.692308
52:51.5,2071.794872
52:51.5,2034.432234
52:51.5,1993.406593
52:51.5,1948.717949
52:51.5,1904.029304
52:51.5,1860.07326
52:51.6,1816.849817
52:51.6,1777.289377
52:51.6,1739.194139
52:51.6,1705.494505
52:51.6,1674.725275
52:51.6,1649.084249
52:51.6,1624.908425
52:51.6,1602.197802
52:51.6,1579.487179
52:51.6,1557.509158
52:51.6,1537.728938
52:51.6,1519.413919
52:51.6,1500.3663
52:51.7,1483.516484
52:51.7,1467.399267
52:51.7,1453.479853
52:51.7,1438.095238
52:51.7,1427.106227
52:51.7,1418.315018
52:51.7,1413.186813
52:51.7,1408.791209
52:51.7,1405.860806
52:51.7,1403.663004
52:51.7,1403.663004
52:51.7,1400
52:51.8,1396.336996
52:51.8,1394.871795
52:51.8,1397.069597
52:51.8,1402.197802
52:51.8,1407.326007
52:51.8,1412.454212
52:51.8,1416.849817
52:51.8,1416.849817
52:51.8,1415.384615
52:51.8,1413.919414
52:51.8,1409.52381
52:51.8,1403.663004
52:51.8,1394.871795
52:51.9,1383.882784
52:51.9,1371.428571
52:51.9,1356.043956
52:51.9,1340.659341
52:51.9,1326.007326
52:51.9,1311.355311
52:51.9,1295.970696
52:51.9,1282.051282
52:51.9,1271.062271
52:51.9,1262.271062
52:51.9,1254.212454
52:51.9,1249.084249
52:51.9,1247.619048
52:52.0,1245.421245
52:52.0,1243.223443
52:52.0,1239.56044
52:52.0,1234.432234
52:52.0,1229.304029
52:52.0,1225.641026
52:52.0,1224.175824
52:52.0,1224.175824
52:52.0,1224.908425
52:52.0,1226.373626
52:52.0,1227.838828
52:52.0,1227.838828
52:52.0,1225.641026
52:52.1,1220.512821
52:52.1,1215.384615
52:52.1,1208.791209
52:52.1,1201.465201
52:52.1,1193.406593
52:52.1,1186.080586
52:52.1,1182.417582
52:52.1,1180.952381
52:52.1,1180.952381
52:52.1,1181.684982
52:52.1,1183.150183
52:52.1,1186.813187
52:52.1,1191.941392
52:52.2,1203.663004
52:52.2,1222.710623
52:52.2,1252.747253
52:52.2,1294.505495
52:52.2,1350.18315
52:52.2,1419.78022
52:52.2,1498.168498
52:52.2,1582.417582
52:52.2,1671.062271
52:52.2,1759.70696
52:52.2,1847.619048
52:52.2,1931.135531
52:52.3,2005.128205
52:52.3,2068.131868
52:52.3,2120.879121
52:52.3,2164.102564
52:52.3,2197.069597
52:52.3,2220.512821
52:52.3,2235.897436
52:52.3,2243.956044
52:52.3,2245.421245
52:52.3,2241.758242
52:52.3,2232.967033
52:52.3,2216.849817
52:52.3,2193.406593
52:52.4,2163.369963
52:52.4,2129.67033
52:52.4,2091.575092
52:52.4,2049.81685
52:52.4,2005.128205
52:52.4,1959.70696
52:52.4,1912.820513
52:52.4,1866.666667
52:52.4,1821.245421
52:52.4,1777.289377
52:52.4,1734.798535
52:52.4,1693.772894
52:52.4,1654.212454
52:52.5,1621.245421
52:52.5,1592.673993
52:52.5,1567.032967
52:52.5,1544.322344
52:52.5,1523.076923
52:52.5,1506.959707
52:52.5,1493.772894
52:52.5,1483.516484
52:52.5,1474.725275
52:52.5,1464.468864
52:52.5,1453.479853
52:52.5,1441.758242
52:52.5,1432.967033
52:52.6,1427.106227
52:52.6,1424.175824
52:52.6,1421.245421
52:52.6,1419.047619
52:52.6,1416.117216
52:52.6,1410.25641
52:52.6,1402.197802
52:52.6,1394.871795
52:52.6,1386.813187
52:52.6,1378.754579
52:52.6,1370.695971
52:52.6,1361.904762
52:52.6,1352.380952
52:52.7,1342.857143
52:52.7,1334.065934
52:52.7,1328.937729
52:52.7,1323.076923
52:52.7,1315.750916
52:52.7,1308.424908
52:52.7,1301.831502
52:52.7,1294.505495
52:52.7,1289.377289
52:52.7,1284.249084
52:52.7,1279.120879
52:52.7,1273.260073
52:52.8,1268.131868
52:52.8,1264.468864
52:52.8,1260.07326
52:52.8,1252.747253
52:52.8,1245.421245
52:52.8,1237.362637
52:52.8,1230.769231
52:52.8,1225.641026
52:52.8,1220.512821
52:52.8,1217.582418
52:52.8,1210.989011
52:52.8,1201.465201
52:52.8,1191.208791
52:52.9,1182.417582
52:52.9,1175.824176
52:52.9,1172.893773
52:52.9,1174.358974
52:52.9,1178.754579
52:52.9,1184.615385
52:52.9,1190.47619
52:52.9,1197.069597
52:52.9,1202.197802
52:52.9,1207.326007
52:52.9,1210.25641
52:52.9,1210.989011
52:52.9,1211.721612
52:53.0,1210.989011
52:53.0,1208.791209
52:53.0,1205.128205
52:53.0,1201.465201
52:53.0,1196.336996
52:53.0,1190.47619
52:53.0,1183.150183
52:53.0,1175.091575
52:53.0,1168.498168
52:53.0,1165.567766
52:53.0,1167.765568
52:53.0,1176.556777
52:53.0,1197.069597
52:53.1,1225.641026
52:53.1,1266.666667
52:53.1,1319.413919
52:53.1,1383.150183
52:53.1,1456.410256
52:53.1,1537.728938
52:53.1,1622.710623
52:53.1,1709.157509
52:53.1,1793.406593
52:53.1,1872.527473
52:53.1,1942.857143
52:53.1,2001.465201
52:53.1,2048.351648
52:53.2,2085.714286
52:53.2,2111.355311
52:53.2,2127.472527
52:53.2,2132.600733
52:53.2,2131.135531
52:53.2,2122.344322
52:53.2,2108.424908
52:53.2,2088.644689
52:53.2,2063.736264
52:53.2,2033.699634
52:53.2,1999.267399
52:53.2,1958.241758
52:53.3,1914.285714
52:53.3,1868.131868
52:53.3,1821.978022
52:53.3,1775.824176
52:53.3,1730.40293
52:53.3,1687.912088
52:53.3,1649.81685
52:53.3,1613.919414
52:53.3,1580.21978
52:53.3,1547.985348
52:53.3,1517.948718
52:53.3,1491.575092
52:53.3,1468.864469
52:53.4,1450.549451
52:53.4,1437.362637
52:53.4,1424.908425
52:53.4,1413.919414
52:53.4,1402.930403
52:53.4,1394.139194
52:53.4,1382.417582
52:53.4,1371.428571
52:53.4,1358.241758
52:53.4,1345.054945
52:53.4,1332.600733
52:53.4,1322.344322
52:53.4,1313.553114
52:53.5,1305.494505
52:53.5,1297.435897
52:53.5,1292.307692
52:53.5,1286.446886
52:53.5,1279.85348
52:53.5,1271.794872
52:53.5,1264.468864
52:53.5,1259.340659
52:53.5,1258.608059
52:53.5,1257.142857
52:53.5,1254.212454
52:53.5,1249.81685
52:53.5,1245.421245
52:53.6,1242.490842
52:53.6,1242.490842
52:53.6,1241.025641
52:53.6,1241.025641
52:53.6,1239.56044
52:53.6,1236.630037
52:53.6,1232.967033
52:53.6,1227.106227
52:53.6,1221.245421
52:53.6,1216.117216
52:53.6,1210.989011
52:53.6,1205.128205
52:53.6,1200
52:53.7,1195.604396
52:53.7,1191.941392
52:53.7,1188.278388
52:53.7,1185.347985
52:53.7,1183.882784
52:53.7,1183.882784
52:53.7,1185.347985
52:53.7,1185.347985
52:53.7,1183.150183
52:53.7,1180.21978
52:53.7,1176.556777
52:53.7,1170.695971
52:53.8,1163.369963
52:53.8,1157.509158
52:53.8,1155.311355
52:53.8,1154.578755
52:53.8,1155.311355
52:53.8,1156.043956
52:53.8,1157.509158
52:53.8,1157.509158
52:53.8,1157.509158
52:53.8,1156.776557
52:53.8,1156.043956
52:53.8,1153.846154
52:53.8,1154.578755
52:53.9,1158.241758
52:53.9,1161.904762
52:53.9,1164.102564
52:53.9,1165.567766
52:53.9,1165.567766
52:53.9,1164.102564
52:53.9,1161.172161
52:53.9,1160.43956
52:53.9,1159.70696
52:53.9,1163.369963
52:53.9,1170.695971
52:53.9,1186.080586
52:53.9,1208.791209
52:54.0,1240.29304
52:54.0,1279.120879
52:54.0,1325.274725
52:54.0,1380.21978
52:54.0,1441.758242
52:54.0,1506.959707
52:54.0,1572.893773
52:54.0,1636.630037
52:54.0,1692.307692
52:54.0,1739.92674
52:54.0,1781.684982
52:54.0,1811.721612
52:54.0,1832.967033
52:54.1,1846.153846
52:54.1,1856.410256
52:54.1,1864.468864
52:54.1,1871.794872
52:54.1,1876.190476
52:54.1,1880.586081
52:54.1,1881.318681
52:54.1,1875.457875
52:54.1,1861.538462
52:54.1,1840.29304
52:54.1,1813.919414
52:54.1,1783.150183
52:54.1,1747.252747
52:54.2,1709.89011
52:54.2,1672.527473
52:54.2,1635.897436
52:54.2,1601.465201
52:54.2,1570.695971
52:54.2,1542.124542
52:54.2,1516.483516
52:54.2,1492.307692
52:54.2,1473.260073
52:54.2,1457.142857
52:54.2,1445.421245
52:54.2,1435.164835
52:54.3,1424.175824
52:54.3,1416.849817
52:54.3,1408.791209
52:54.3,1401.465201
52:54.3,1392.673993
52:54.3,1383.150183
52:54.3,1372.161172
52:54.3,1358.974359
52:54.3,1346.520147
52:54.3,1333.333333
52:54.3,1320.14652
52:54.3,1306.959707
52:54.3,1293.772894
52:54.4,1281.318681
52:54.4,1268.131868
52:54.4,1255.677656
52:54.4,1245.421245
52:54.4,1238.827839
52:54.4,1233.699634
52:54.4,1232.967033
52:54.4,1233.699634
52:54.4,1237.362637
52:54.4,1241.758242
52:54.4,1245.421245
52:54.4,1247.619048
52:54.4,1247.619048
52:54.5,1247.619048
52:54.5,1246.886447
52:54.5,1246.886447
52:54.5,1245.421245
52:54.5,1243.956044
52:54.5,1240.29304
52:54.5,1237.362637
52:54.5,1231.501832
52:54.5,1224.175824
52:54.5,1216.117216
52:54.5,1207.326007
52:54.5,1199.267399
52:54.5,1189.010989
52:54.6,1180.21978
52:54.6,1173.626374
52:54.6,1170.695971
52:54.6,1170.695971
52:54.6,1171.428571
52:54.6,1173.626374
52:54.6,1176.556777
52:54.6,1180.21978
52:54.6,1184.615385
52:54.6,1187.545788
52:54.6,1191.208791
52:54.6,1197.069597
52:54.6,1202.197802
52:54.7,1205.860806
52:54.7,1208.791209
52:54.7,1210.25641
52:54.7,1206.593407
52:54.7,1202.197802
52:54.7,1197.802198
52:54.7,1195.604396
52:54.7,1191.208791
52:54.7,1188.278388
52:54.7,1189.010989
52:54.7,1188.278388
52:54.7,1187.545788
52:54.8,1187.545788
52:54.8,1189.010989
52:54.8,1193.406593
52:54.8,1201.465201
52:54.8,1216.117216
52:54.8,1237.362637
52:54.8,1266.666667
52:54.8,1304.029304
52:54.8,1350.915751
52:54.8,1405.860806
52:54.8,1467.399267
52:54.8,1530.40293
52:54.8,1594.871795
52:54.9,1658.608059
52:54.9,1715.750916
52:54.9,1764.102564
52:54.9,1804.395604
52:54.9,1837.362637
52:54.9,1863.003663
52:54.9,1880.586081
52:54.9,1895.238095
52:54.9,1906.959707
52:54.9,1915.750916
52:54.9,1918.681319
52:54.9,1915.018315
52:54.9,1906.959707
52:55.0,1893.772894
52:55.0,1874.725275
52:55.0,1848.351648
52:55.0,1819.78022
52:55.0,1786.813187
52:55.0,1752.380952
52:55.0,1716.483516
52:55.0,1679.85348
52:55.0,1643.956044
52:55.0,1607.326007
52:55.0,1572.893773
52:55.0,1540.659341
52:55.0,1509.89011
52:55.1,1482.783883
52:55.1,1457.875458
52:55.1,1435.897436
52:55.1,1417.582418
52:55.1,1404.395604
52:55.1,1392.673993
52:55.1,1382.417582
52:55.1,1374.358974
52:55.1,1367.765568
52:55.1,1363.369963
52:55.1,1358.974359
52:55.1,1355.311355
52:55.1,1353.846154
52:55.2,1353.113553
52:55.2,1352.380952
52:55.2,1350.915751
52:55.2,1347.252747
52:55.2,1342.857143
52:55.2,1336.263736
52:55.2,1328.937729
52:55.2,1321.611722
52:55.2,1313.553114
52:55.2,1303.296703
52:55.2,1292.307692
52:55.2,1280.586081
52:55.3,1271.794872
52:55.3,1262.271062
52:55.3,1253.479853
52:55.3,1246.153846
52:55.3,1239.56044
52:55.3,1231.501832
52:55.3,1224.908425
52:55.3,1218.315018
52:55.3,1212.454212
52:55.3,1205.860806
52:55.3,1200
52:55.3,1194.871795
52:55.3,1189.010989
52:55.4,1186.080586
52:55.4,1183.882784
52:55.4,1184.615385
52:55.4,1185.347985
52:55.4,1188.278388
52:55.4,1191.941392
52:55.4,1194.139194
52:55.4,1195.604396
52:55.4,1196.336996
52:55.4,1196.336996
52:55.4,1194.871795
52:55.4,1193.406593
52:55.4,1191.941392
52:55.5,1192.673993
52:55.5,1191.208791
52:55.5,1188.278388
52:55.5,1186.080586
52:55.5,1183.882784
52:55.5,1181.684982
52:55.5,1178.754579
52:55.5,1178.021978
52:55.5,1178.021978
52:55.5,1178.021978
52:55.5,1178.754579
52:55.5,1178.754579
52:55.5,1179.487179
52:55.6,1180.21978
52:55.6,1180.21978
52:55.6,1180.952381
52:55.6,1182.417582
52:55.6,1182.417582
52:55.6,1181.684982
52:55.6,1180.21978
52:55.6,1179.487179
52:55.6,1181.684982
52:55.6,1186.080586
52:55.6,1192.673993
52:55.6,1204.395604
52:55.6,1219.78022
52:55.7,1241.025641
52:55.7,1271.794872
52:55.7,1313.553114
52:55.7,1365.567766
52:55.7,1424.908425
52:55.7,1487.912088
52:55.7,1556.776557
52:55.7,1629.304029
52:55.7,1698.901099
52:55.7,1762.637363
52:55.7,1818.315018
52:55.7,1863.736264
52:55.8,1898.168498
52:55.8,1923.076923
52:55.8,1937.728938
52:55.8,1944.322344
52:55.8,1944.322344
52:55.8,1941.391941
52:55.8,1933.333333
52:55.8,1922.344322
52:55.8,1906.959707
52:55.8,1885.714286
52:55.8,1861.538462
52:55.8,1832.967033
52:55.8,1799.267399
52:55.9,1760.43956
52:55.9,1720.14652
52:55.9,1679.120879
52:55.9,1638.095238
52:55.9,1597.069597
52:55.9,1559.70696
52:55.9,1523.809524
52:55.9,1493.040293
52:55.9,1468.131868
52:55.9,1447.619048
52:55.9,1431.501832
52:55.9,1416.117216
52:55.9,1400.732601
52:56.0,1383.882784
52:56.0,1368.498168
52:56.0,1354.578755
52:56.0,1344.322344
52:56.0,1336.996337
52:56.0,1328.205128
52:56.0,1320.879121
52:56.0,1316.483516
52:56.0,1313.553114
52:56.0,1310.622711
52:56.0,1310.622711
52:56.0,1311.355311
52:56.0,1312.820513
52:56.1,1313.553114
52:56.1,1312.820513
52:56.1,1309.89011
52:56.1,1306.227106
52:56.1,1301.098901
52:56.1,1295.970696
52:56.1,1288.644689
52:56.1,1280.586081
52:56.1,1271.062271
52:56.1,1261.538462
52:56.1,1249.81685
52:56.1,1240.29304
52:56.1,1230.769231
52:56.2,1220.512821
52:56.2,1213.919414
52:56.2,1207.326007
52:56.2,1198.534799
52:56.2,1193.406593
52:56.2,1189.74359
52:56.2,1186.080586
52:56.2,1181.684982
52:56.2,1178.021978
52:56.2,1175.091575
52:56.2,1172.161172
52:56.2,1169.96337
52:56.3,1167.765568
52:56.3,1164.835165
52:56.3,1163.369963
52:56.3,1163.369963
52:56.3,1164.102564
52:56.3,1165.567766
52:56.3,1167.032967
52:56.3,1169.96337
52:56.3,1171.428571
52:56.3,1172.893773
52:56.3,1175.091575
52:56.3,1178.754579
52:56.3,1183.150183
52:56.4,1186.080586
52:56.4,1191.208791
52:56.4,1197.069597
52:56.4,1200
52:56.4,1201.465201
52:56.4,1204.395604
52:56.4,1205.860806
52:56.4,1202.930403
52:56.4,1195.604396
52:56.4,1187.545788
52:56.4,1180.21978
52:56.4,1174.358974
52:56.4,1171.428571
52:56.5,1169.96337
52:56.5,1167.765568
52:56.5,1167.032967
52:56.5,1167.032967
52:56.5,1167.032967
52:56.5,1166.300366
52:56.5,1171.428571
52:56.5,1180.21978
52:56.5,1191.941392
52:56.5,1205.128205
52:56.5,1219.78022
52:56.5,1239.56044
52:56.5,1261.538462
52:56.6,1289.377289
52:56.6,1323.809524
52:56.6,1361.172161
52:56.6,1403.663004
52:56.6,1449.81685
52:56.6,1494.505495
52:56.6,1541.391941
52:56.6,1583.150183
52:56.6,1619.78022
52:56.6,1651.282051
52:56.6,1676.923077
52:56.6,1700.3663
52:56.6,1717.216117
52:56.7,1731.868132
52:56.7,1742.857143
52:56.7,1749.450549
52:56.7,1750.18315
52:56.7,1744.322344
52:56.7,1734.065934
52:56.7,1717.216117
52:56.7,1693.772894
52:56.7,1670.32967
52:56.7,1645.421245
52:56.7,1620.512821
52:56.7,1596.336996
52:56.8,1571.428571
52:56.8,1545.787546
52:56.8,1520.14652
52:56.8,1494.505495
52:56.8,1469.59707
52:56.8,1445.421245
52:56.8,1426.373626
52:56.8,1408.791209
52:56.8,1393.406593
52:56.8,1382.417582
52:56.8,1373.626374
52:56.8,1366.300366
52:56.8,1358.974359
52:56.9,1352.380952
52:56.9,1345.787546
52:56.9,1340.659341
52:56.9,1339.194139
52:56.9,1336.263736
52:56.9,1331.135531
52:56.9,1328.205128
52:56.9,1323.076923
52:56.9,1319.413919
52:56.9,1316.483516
52:56.9,1311.355311
52:56.9,1303.296703
52:56.9,1294.505495
52:57.0,1284.981685
52:57.0,1275.457875
52:57.0,1270.32967
52:57.0,1268.131868
52:57.0,1265.201465
52:57.0,1263.003663
52:57.0,1257.142857
52:57.0,1249.084249
52:57.0,1238.095238
52:57.0,1227.838828
52:57.0,1216.117216
52:57.0,1205.860806
52:57.0,1197.802198
52:57.1,1193.406593
52:57.1,1190.47619
52:57.1,1191.208791
52:57.1,1190.47619
52:57.1,1188.278388
52:57.1,1186.080586
52:57.1,1180.21978
52:57.1,1176.556777
52:57.1,1174.358974
52:57.1,1172.893773
52:57.1,1173.626374
52:57.1,1175.824176
52:57.1,1177.289377
52:57.2,1179.487179
52:57.2,1183.150183
52:57.2,1185.347985
52:57.2,1186.080586
52:57.2,1186.813187
52:57.2,1186.813187
52:57.2,1186.813187
52:57.2,1186.080586
52:57.2,1189.010989
52:57.2,1191.941392
52:57.2,1191.941392
52:57.2,1192.673993
52:57.3,1193.406593
52:57.3,1195.604396
52:57.3,1197.802198
52:57.3,1201.465201
52:57.3,1202.930403
52:57.3,1202.930403
52:57.3,1201.465201
52:57.3,1199.267399
52:57.3,1197.069597
52:57.3,1194.871795
52:57.3,1193.406593
52:57.3,1191.208791
52:57.3,1191.208791
52:57.4,1191.941392
52:57.4,1195.604396
52:57.4,1201.465201
52:57.4,1210.25641
52:57.4,1219.78022
52:57.4,1232.967033
52:57.4,1247.619048
52:57.4,1269.59707
52:57.4,1294.505495
52:57.4,1326.007326
52:57.4,1364.102564
52:57.4,1404.395604
52:57.4,1442.490842
52:57.5,1480.586081
52:57.5,1517.216117
52:57.5,1553.113553
52:57.5,1587.545788
52:57.5,1617.582418
52:57.5,1644.688645
52:57.5,1665.934066
52:57.5,1682.783883
52:57.5,1693.772894
52:57.5,1699.6337
52:57.5,1698.168498
52:57.5,1693.772894
52:57.5,1686.446886
52:57.6,1677.655678
52:57.6,1664.468864
52:57.6,1647.619048
52:57.6,1628.571429
52:57.6,1607.326007
52:57.6,1586.813187
52:57.6,1566.300366
52:57.6,1544.322344
52:57.6,1523.809524
52:57.6,1504.761905
52:57.6,1487.912088
52:57.6,1473.992674
52:57.6,1463.736264
52:57.7,1452.747253
52:57.7,1444.688645
52:57.7,1437.362637
52:57.7,1430.03663
52:57.7,1422.710623
52:57.7,1415.384615
52:57.7,1409.52381
52:57.7,1401.465201
52:57.7,1394.139194
52:57.7,1385.347985
52:57.7,1375.824176
52:57.7,1367.765568
52:57.8,1356.043956
52:57.8,1345.787546
52:57.8,1336.263736
52:57.8,1326.739927
52:57.8,1318.681319
52:57.8,1310.622711
52:57.8,1301.831502
52:57.8,1292.307692
52:57.8,1280.586081
52:57.8,1268.864469
52:57.8,1260.07326
52:57.8,1252.014652
52:57.8,1244.688645
52:57.9,1239.56044
52:57.9,1233.699634
52:57.9,1228.571429
52:57.9,1223.443223
52:57.9,1220.512821
52:57.9,1219.047619
52:57.9,1219.047619
52:57.9,1219.047619
52:57.9,1216.117216
52:57.9,1213.919414
52:57.9,1213.186813
52:57.9,1215.384615
52:57.9,1219.047619
52:58.0,1224.175824
52:58.0,1231.501832
52:58.0,1238.095238
52:58.0,1241.025641
52:58.0,1239.56044
52:58.0,1235.164835
52:58.0,1230.769231
52:58.0,1225.641026
52:58.0,1221.245421
52:58.0,1219.047619
52:58.0,1218.315018
52:58.0,1219.78022
52:58.0,1223.443223
